PRICE_DATE,PR_PROD_NAME,MARKET_NAME,PRICE_DAY
15-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัทแสงศิริน้ำมันปาล์ม จำกัด สุราษฎร์ธานี",3
15-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี",2.9
15-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ทักษิณ อุตสาหกรรมน้ำมันปาล์ม จำกัด สุราษฎร์ธานี",2.6
15-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ท่าฉางสวนปาล์มน้ำมันอุตสาหกรรม จำกัด สุราษฎร์ธานี",3.05
15-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ลานพระบาท สุราษฎร์ธานี",2.8
15-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","สหกรณ์นิคมการเกษตรท่าแซะ ชุมพร",2.9
15-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ศรีเจริญปาล์มออยล์ จำกัด ชุมพร",2.5
15-FEB-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท วิจิตรภัณฑ์สวนปาล์ม จำกัด ชุมพร",2.65
15-FEB-19,"มะพร้าวผลแห้งทั้งเปลือก ขนาดใหญ่","จุดรับซื้อ ผู้ใหญ่วิโรจน์ สว่างงาม สมุทรสงคราม",700
15-FEB-19,"มะพร้าวผลแห้งทั้งเปลือก ขนาดใหญ่","แหล่งรับซื้อ ทับสะแก ประจวบคีรีขันธ์",600
15-FEB-19,"หอมหัวใหญ่เบอร์ 1(ตัดจุก)","สหกรณ์ผู้ปลูกหอมหัวใหญ่บ้านกาดพัฒนา เชียงใหม่",8
15-FEB-19,"หอมหัวใหญ่เบอร์ 1(ตัดจุก)","สหกรณ์ผู้ปลูกหอมหัวใหญ่แม่วาง จำกัด เชียงใหม่",8
15-FEB-19,"หอมหัวใหญ่เบอร์ 1(ตัดจุก)","สหกรณ์ผู้ปลูกหอมหัวใหญ่จ. กาญจนบุรี กาญจนบุรี",13
15-FEB-19,"หอมแดงหัวกลางมัดจุก แห้ง 7 - 15 วัน","ร้านสิทธิกร ศรีสะเกษ",23
15-FEB-19,สับปะรดโรงงานผลขนาดใหญ่,"โรงงานอาหารสยาม ชลบุรี",3.9
15-FEB-19,สับปะรดโรงงานผลขนาดใหญ่,"บริษัท SAICO จำกัด ระยอง",4.1
15-FEB-19,สับปะรดโรงงานผลขนาดใหญ่,"กลุ่มสหกรณ์ผู้ปลูกสับปะรด ราชบุรี",3.8
15-FEB-19,สับปะรดโรงงานผลขนาดใหญ่,"บ. สามร้อยยอดจำกัด (เอส.อาร์.วาย.) ประจวบคีรีขันธ์",4.1
15-FEB-19,สับปะรดโรงงานผลขนาดใหญ่,"บ. กุยบุรีผลไม้กระป๋องจำกัด (เค.เอฟ.ซี.) ประจวบคีรีขันธ์",4.1
15-FEB-19,"ยางพาราแผ่นดิบ ชั้น 3","ร้านสินการยาง ระยอง",41
15-FEB-19,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา นครศรีธรรมราช",43.41
15-FEB-19,"ยางพาราแผ่นดิบ ชั้น 3","บจ.สุราษฎร์สัมฤทธิ์ธุรกิจ สุราษฎร์ธานี",42
15-FEB-19,"ยางพาราแผ่นดิบ ชั้น 3","ตลาดกลางยางพารา สุราษฎร์ธานี สุราษฎร์ธานี",43.51
22-APR-19,"กุ้งขาวแวนนาไมขนาด 61-70 ตัว/กก.","ร้านสินงอกงาม ฉะเชิงเทรา",140
22-APR-19,"กุ้งขาวแวนนาไมขนาด 61-70 ตัว/กก.","ตลาดกลางกุ้งสมุทรสาคร สมุทรสาคร",130
19-APR-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีสหพัฒนา บุรีรัมย์",16000
19-APR-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีเต็กเฮง สุรินทร์",15600
19-APR-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","ตลาดกลางพืชไร่ ศรีสะเกษ",15600
19-APR-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีกิจทวียโสธร ยโสธร",16000
19-APR-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีไฟไทยเจริญวัฒนา อำนาจเจริญ",16250
19-APR-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","ท่าข้าว ธกส. ขอนแก่น",16000
19-APR-19,"ข้าวเปลือกเจ้านาปีพันธุ์ขาวดอกมะลิ105ชนิด 100 %","โรงสีสหกรณ์การเกษตรสุวรรณภูมิ ร้อยเอ็ด",16500
19-APR-19,"ข้าวเปลือกเจ้านาปรังพันธุ์สุพรรณบุรีความชื้น 14-15%","โรงสีไฟโชครุ่งเรือง พิษณุโลก",7800
19-APR-19,"ข้าวเปลือกเจ้านาปรังพันธุ์สุพรรณบุรีความชื้น 24-25%","โรงสีไฟโชครุ่งเรือง พิษณุโลก",6600
19-APR-19,"ข้าวโพดเลี้ยงสัตว์ความชื้น 14.5%","ร้านใจงามการเกษตร น่าน",7.8
19-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท สุขสมบูรณ์น้ำมันปาล์ม จำกัด ชลบุรี",2.45
19-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัทยูนิวานิชน้ำมันปาล์ม กระบี่",2.3
19-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ชุมนุมสหกรณ์ชาวสวนปาล์มน้ำมันกระบี่ จำกัด กระบี่",1.9
19-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ลานปาล์ม หานลุ่มปาล์ม(คุณสมเดช ก่อเซ็ม) พังงา",1.9
19-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัทแสงศิริน้ำมันปาล์ม จำกัด สุราษฎร์ธานี",2.3
19-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","ร้านแสงตะวันการยาง(คุณประดิษฐ์ แสงตะวันวงศ์) สุราษฎร์ธานี",2.1
19-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ทักษิณ อุตสาหกรรมน้ำมันปาล์ม จำกัด สุราษฎร์ธานี",2.1
19-APR-19,"ผลปาล์มน้ำมันทั้งทะลาย นน.> 15 กก. ขึ้นไป","บริษัท ท่าฉางสวนปาล์มน้ำมันอุตสาหกรรม จำกัด สุราษฎร์ธานี",2.3
